,,,name,,,categories,,,,,,,,,,,,,,reviews.text,,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,I bought this as a gift to my dad and he loves it. Well worth if you dont plan on reading in dark.,,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,the future of reading you just have this and it is like a whole library,,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,"I bought this for my daughter, wanting to get her a kindle without having access to games (like with the kindle fire). This latest version of the kindle is excellent. I am jealous of my daughter and now am thinking about upgrading from my older kindle. The touchscreen is responsive. If you like reading on the kindle, it is worth the update.",,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,"This is a great way to read books on the go. There's no backlight, so reading in darker rooms may be hard. But it's affordable and portable and a great way to take all your books with you.",,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,"I love the Kindle, it is a great product. It reduces eye strain so I enjoy reading on it. This is my second Kindle.",,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,i bought this as a backup. I am currently using the same headphone.,,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,"We got the Kindle for our daughter who accompanied us to try out the two Kindle models. We were willing to buy either one and we assumed she would want the more expensive one with the backlighting feature. But as she tried both, she gravitated with certainty toward the basic model. ""Why would U want to read in the dark?"" She said. As the weeks and months have gone by, she says she's completely happy with the basic Kindle, it's exactly what she wanted. Perfect.",,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,"Good, able to read under bright sunlight conditions too",,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,Very easy to handle. many books to choose from and very convenient,,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,I purchased this product because I love to read and buying books got costly. With this product I can read all I want for 10.00 a month,,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,it is smaller than i thought but it gets the job done.,,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,"Love my new Kindle! I hadn't read in a while and hesitant of a kindle, easy to use, lightweight and convenient to pick up a book. great for outdoor reading. only downside is if you want to read in the dark has no back light. crisp clear text and easy to set up.",,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,"Product is good, light. Amazing battery backup. I charge the Kindle one in 4 weeks. Great product for reasonable price. USB connection is easy, Books are easy to download. Overall, everyone must have Kindle with them and this is the best product/model to start with.Understandably, this is the beginner level model for people who never used Kindle before. Features like LED lights, White paper background are not available on this model. These features are there on higher models so one cannot read it in Dark without lights. But again, for this price you would not get any other good readers.If you are someone who reads in dark then I would suggest go for Higher Kindle models.",,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,Kindle is the perfect E-reader. Easy to use and size is perfect to bring 'book' on the go.,,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,Easy to use and it arrived exactly as described. Good beginner device for youngsters who want a device to read from.,,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,Looking at the picture and seeing it was 8th generation I assumed it would be a great device. I had an original Kindle but I stopped using it because it wasn't backlit. I thought an 8th generation would be backlit and the picture makes it look backlit but it is not. After 25 minutes on the phone with Amazon trying to make it brighter the technician finally realized that 8th generation is not supported with backlights. I took it back to Target and purchased The Paperwhite which was more money but definitely worth it. The 8th generation one is smaller so I assumed that was the reason for the price difference. Target made the experience pleasant.,,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,My fiance really enjoyes it! I would definitely recommend.,,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,"For me, the Kindle Black was not a good fit for me. There are times I read at night in bed when my husband is sleeping. This model doesn't have a back light so I'm unable to read at night without turning on a light and waking up my husband.So I returned and went for a Kindle Fire.",,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,"It is still the best device for buying books and reading them. However, go with kindle paperwhite if you read books in dark places.",,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,Great product and service and the sales man r really nice.,,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,"When you first turn on the kindle, the home screen does not make it easy to determine exactly how to open up and read a downloaded book.",,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,"My wife loves it, replaces a Kindle from like 2003.",,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,"It's small, light, and easy to read from. I just wish I would have spent the extra 30 bucks and got the paperwhite. The more i use this one the more I wish I had the option of a backlight. If you're on the fence as I was, go with the paperwhite! However if the backlight is not an issue, this device is great and I would recommend it.",,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,This device is good for entry level reader only in daylight.Its doesnot support reading in dark. To read in dark you will have to purchase a light or cover case with light attached. I either case it will put a lot of strain in your eyes.,,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,"I love my new Kindle. The size is perfect. It fits right in my purse. Easy to navigate and I love the touch screen. I am able to read outside without a glare. Only flaw is that it is not backlit, so in order to read in the dark I need a book light. I don't mind that so much, I just wish kindle would come out with a case for this Kindle with a built in book light like they did for the first generation Kindle.",,
,,,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",,,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",,,,,,,,,,,,,,it would not load my books proper. took a dozen tries erasing an dreregistering. screen too dark,,
